
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[6]		220.0	-41.8	0.2649	0.225		7.3403	0.2227	0.0000		20.000
React-ive[7]		220.0	-42.1	0.2651	0.237		6.8252	0.2008	0.0000		20.000
React-ive[8]		220.0	-42.3	0.2653	0.251		6.3176	0.1847	0.0000		20.000
React-ive[9]		220.0	-42.5	0.2654	0.267		5.8161	0.1735	0.0000		20.000
React-ive[10]		220.0	-42.6	0.2655	0.284		5.3197	0.1662	0.0000		20.000
React-ive[11]		220.0	-42.8	0.2656	0.304		4.8274	0.1619	0.0000		20.000
React-ive[12]		220.0	-42.9	0.2657	0.327		4.3384	0.1600	0.0000		20.000
React-ive[13]		220.0	-42.9	0.2657	0.354		3.8518	0.1598	0.0000		20.000
React-ive[14]		220.0	-43.0	0.2658	0.385		3.3671	0.1610	0.0000		20.000
React-ive[15]		220.0	-43.0	0.2658	0.422		2.8838	0.1633	0.0000		20.000
React-ive[16]		220.0	-43.1	0.2658	0.467		2.4016	0.1662	0.0000		20.000
React-ive[17]		220.0	-43.1	0.2659	0.522		1.9203	0.1698	0.0000		20.000
React-ive[18]		220.0	-43.1	0.2659	0.593		1.4396	0.1739	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2659	0.686		0.9593	0.1783	0.0000		20.000
React-ive[20]		220.0	-43.2	0.2659	0.812		0.4795	0.1830	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.1830			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:28:30 - Function time
Elapsed time: 0:00:09
Total time:   0:02:03
============================================================================================================

> Working on Reflux, PR ratio = 0.10
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-403.				5.2062	1.8778	0.2086		4.1393

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	78.11	0.2525	0.168		11.432	0.7498	0.0000		20.000
React-ive[2]		220.0	-36.5	0.2615	0.183		9.7938	0.5028	0.0000		20.000
React-ive[3]		220.0	-39.7	0.2634	0.193		9.0539	0.4026	0.0000		20.000
React-ive[4]		220.0	-40.8	0.2641	0.202		8.4648	0.3425	0.0000		20.000
React-ive[5]		220.0	-41.3	0.2644	0.213		7.9168	0.2981	0.0000		20.000
React-ive[6]		220.0	-41.6	0.2647	0.224		7.3854	0.2627	0.0000		20.000
React-ive[7]		220.0	-41.8	0.2649	0.237		6.8634	0.2341	0.0000		20.000
React-ive[8]		220.0	-42.1	0.2651	0.251		6.3486	0.2117	0.0000		20.000
React-ive[9]		220.0	-42.3	0.2652	0.266		5.8404	0.1950	0.0000		20.000
React-ive[10]		220.0	-42.5	0.2654	0.284		5.3382	0.1833	0.0000		20.000
React-ive[11]		220.0	-42.6	0.2655	0.304		4.8413	0.1757	0.0000		20.000
React-ive[12]		220.0	-42.8	0.2656	0.327		4.3487	0.1713	0.0000		20.000
React-ive[13]		220.0	-42.9	0.2657	0.353		3.8594	0.1692	0.0000		20.000
React-ive[14]		220.0	-42.9	0.2657	0.385		3.3727	0.1690	0.0000		20.000
React-ive[15]		220.0	-43.0	0.2658	0.422		2.8879	0.1702	0.0000		20.000
React-ive[16]		220.0	-43.0	0.2658	0.467		2.4046	0.1724	0.0000		20.000
React-ive[17]		220.0	-43.1	0.2658	0.522		1.9223	0.1753	0.0000		20.000
React-ive[18]		220.0	-43.1	0.2658	0.593		1.4409	0.1789	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2659	0.686		0.9601	0.1829	0.0000		20.000
React-ive[20]		220.0	-43.1	0.2659	0.812		0.4799	0.1872	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.1872			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:28:39 - Function time
Elapsed time: 0:00:09
Total time:   0:02:12
============================================================================================================

> Working on reboiler temperature = 623.15
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-403.				5.2129	1.8816	0.2090		4.1450

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	78.34	0.2525	0.168		11.448	0.7512	0.0000		20.000
React-ive[2]		220.0	-36.5	0.2615	0.182		9.8080	0.5037	0.0000		20.000
React-ive[3]		220.0	-39.7	0.2634	0.192		9.0677	0.4034	0.0000		20.000
React-ive[4]		220.0	-40.8	0.2641	0.202		8.4784	0.3432	0.0000		20.000
React-ive[5]		220.0	-41.3	0.2644	0.213		7.9304	0.2988	0.0000		20.000
React-ive[6]		220.0	-41.6	0.2647	0.224		7.3989	0.2633	0.0000		20.000
React-ive[7]		220.0	-41.8	0.2649	0.237		6.8768	0.2347	0.0000		20.000
React-ive[8]		220.0	-42.1	0.2651	0.250		6.3620	0.2122	0.0000		20.000
React-ive[9]		220.0	-42.3	0.2652	0.266		5.8537	0.1955	0.0000		20.000
React-ive[10]		220.0	-42.5	0.2654	0.284		5.3514	0.1837	0.0000		20.000
React-ive[11]		220.0	-42.6	0.2655	0.304		4.8544	0.1760	0.0000		20.000
React-ive[12]		220.0	-42.8	0.2656	0.326		4.3617	0.1715	0.0000		20.000
React-ive[13]		220.0	-42.9	0.2656	0.353		3.8724	0.1695	0.0000		20.000
React-ive[14]		220.0	-42.9	0.2657	0.384		3.3856	0.1693	0.0000		20.000
React-ive[15]		220.0	-43.0	0.2657	0.421		2.9008	0.1704	0.0000		20.000
React-ive[16]		220.0	-43.0	0.2658	0.466		2.4174	0.1726	0.0000		20.000
React-ive[17]		220.0	-43.1	0.2658	0.521		1.9350	0.1755	0.0000		20.000
React-ive[18]		220.0	-43.1	0.2658	0.591		1.4535	0.1791	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2657	0.683		0.9726	0.1832	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2654	0.809		0.4921	0.1897	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	17.95				0.0135	0.1762			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:28:48 - Function time
Elapsed time: 0:00:09
Total time:   0:02:21
============================================================================================================

> Working on side draw of 10.0% on stage 4
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-401.				5.1977	1.8594	0.2066		4.1504

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	78.31	0.2521	0.168		11.414	0.6844	0.0000		20.000
React-ive[2]		220.0	-35.9	0.2615	0.183		9.7281	0.4214	0.0000		20.000
React-ive[3]		220.0	-39.4	0.2636	0.193		8.9724	0.3137	0.0000		20.000
React-ive[4]		220.0	-40.6	0.2644	0.203		8.3760	0.2251	0.0250		20.000
React-ive[5]		220.0	-41.4	0.2648	0.214		7.8251	0.1851	0.0000		20.000
React-ive[6]		220.0	-41.9	0.2652	0.225		7.2989	0.1593	0.0000		20.000
React-ive[7]		220.0	-42.3	0.2654	0.238		6.7874	0.1430	0.0000		20.000
React-ive[8]		220.0	-42.5	0.2655	0.252		6.2858	0.1333	0.0000		20.000
React-ive[9]		220.0	-42.7	0.2656	0.267		5.7912	0.1283	0.0000		20.000
React-ive[10]		220.0	-42.9	0.2657	0.285		5.3015	0.1265	0.0000		20.000
React-ive[11]		220.0	-43.0	0.2658	0.304		4.8151	0.1269	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2658	0.327		4.3310	0.1287	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2658	0.354		3.8484	0.1316	0.0000		20.000
React-ive[14]		220.0	-43.1	0.2659	0.385		3.3670	0.1353	0.0000		20.000
React-ive[15]		220.0	-43.1	0.2659	0.422		2.8863	0.1395	0.0000		20.000
React-ive[16]		220.0	-43.1	0.2659	0.466		2.4063	0.1441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.522		1.9266	0.1490	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.592		1.4473	0.1542	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2658	0.684		0.9682	0.1596	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2655	0.810		0.4892	0.1667	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	16.17				0.0114	0.1553			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:28:56 - Function time
Elapsed time: 0:00:09
Total time:   0:02:29
============================================================================================================

> Working on side draw of 40.0% on stage 7
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-401.				5.1917	1.8600	0.2066		4.1512

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	78.44	0.2520	0.168		11.409	0.6818	0.0000		20.000
React-ive[2]		220.0	-35.7	0.2613	0.183		9.7202	0.4134	0.0000		20.000
React-ive[3]		220.0	-39.1	0.2635	0.193		8.9587	0.2990	0.0000		20.000
React-ive[4]		220.0	-40.4	0.2643	0.203		8.3554	0.2055	0.0228		20.000
React-ive[5]		220.0	-41.2	0.2648	0.214		7.7974	0.1605	0.0000		20.000
React-ive[6]		220.0	-41.8	0.2652	0.226		7.2661	0.1312	0.0000		20.000
React-ive[7]		220.0	-42.1	0.2655	0.238		6.7512	0.0669	0.0446		20.000
React-ive[8]		220.0	-42.7	0.2657	0.252		6.2465	0.0613	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2658	0.268		5.7564	0.0619	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2726	0.0651	0.0000		20.000
React-ive[11]		220.0	-43.1	0.2659	0.305		4.7916	0.0695	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2659	0.328		4.3119	0.0747	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.354		3.8328	0.0802	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.385		3.3542	0.0859	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.422		2.8759	0.0918	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3976	0.0978	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.523		1.9195	0.1039	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4415	0.1101	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9635	0.1163	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2657	0.812		0.4855	0.1236	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	12.36				0.0081	0.1154			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:05 - Function time
Elapsed time: 0:00:09
Total time:   0:02:38
============================================================================================================

> Working on side draw of 40.0% on stage 10
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-401.				5.1906	1.8597	0.2066		4.1505

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	78.41	0.2520	0.168		11.407	0.6818	0.0000		20.000
React-ive[2]		220.0	-35.7	0.2613	0.183		9.7184	0.4135	0.0000		20.000
React-ive[3]		220.0	-39.1	0.2635	0.193		8.9570	0.2990	0.0000		20.000
React-ive[4]		220.0	-40.4	0.2643	0.203		8.3536	0.2054	0.0228		20.000
React-ive[5]		220.0	-41.2	0.2648	0.214		7.7954	0.1600	0.0000		20.000
React-ive[6]		220.0	-41.7	0.2652	0.226		7.2638	0.1305	0.0000		20.000
React-ive[7]		220.0	-42.1	0.2655	0.238		6.7487	0.0663	0.0442		20.000
React-ive[8]		220.0	-42.7	0.2657	0.252		6.2436	0.0605	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2658	0.268		5.7533	0.0608	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2692	0.0380	0.0253		20.000
React-ive[11]		220.0	-43.2	0.2659	0.305		4.7876	0.0426	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3081	0.0481	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.354		3.8294	0.0539	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3512	0.0599	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8731	0.0661	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3952	0.0723	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9173	0.0786	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4395	0.0849	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9616	0.0912	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4838	0.0983	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.925				0.0064	0.0919			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:13 - Function time
Elapsed time: 0:00:08
Total time:   0:02:46
============================================================================================================

> Working to remove catalyst and feed from stage 1:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-382.				4.8947	1.7783	0.1975		3.9536

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	113.0	0.0000	0.000		10.824	0.6789	0.0000		20.000
React-ive[2]		220.0	-35.6	0.2613	0.183		9.7248	0.4081	0.0000		20.000
React-ive[3]		220.0	-39.1	0.2634	0.193		8.9608	0.2925	0.0000		20.000
React-ive[4]		220.0	-40.3	0.2643	0.203		8.3562	0.1983	0.0220		20.000
React-ive[5]		220.0	-41.1	0.2648	0.214		7.7966	0.1516	0.0000		20.000
React-ive[6]		220.0	-41.7	0.2652	0.226		7.2636	0.1211	0.0000		20.000
React-ive[7]		220.0	-42.1	0.2655	0.238		6.7475	0.0605	0.0403		20.000
React-ive[8]		220.0	-42.7	0.2657	0.252		6.2421	0.0549	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7520	0.0555	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2683	0.0350	0.0233		20.000
React-ive[11]		220.0	-43.2	0.2659	0.305		4.7869	0.0398	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3076	0.0453	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.354		3.8290	0.0512	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3508	0.0573	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8728	0.0634	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3949	0.0697	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9171	0.0760	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4392	0.0823	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9614	0.0887	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4836	0.0958	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.673				0.0062	0.0895			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:22 - Function time
Elapsed time: 0:00:09
Total time:   0:02:55
============================================================================================================

> Working to remove catalyst and feed from stage 2:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-363.				4.6250	1.6871	0.1874		3.7496

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	106.8	0.0000	0.000		10.249	0.6551	0.0000		20.000
NON-react[2]		220.0	5.977	0.0000	0.000		9.2172	0.4071	0.0000		20.000
React-ive[3]		220.0	-39.0	0.2634	0.193		8.9692	0.2886	0.0000		20.000
React-ive[4]		220.0	-40.2	0.2642	0.203		8.3616	0.1927	0.0214		20.000
React-ive[5]		220.0	-41.0	0.2648	0.214		7.7996	0.1438	0.0000		20.000
React-ive[6]		220.0	-41.6	0.2652	0.226		7.2643	0.1118	0.0000		20.000
React-ive[7]		220.0	-42.0	0.2655	0.238		6.7466	0.0545	0.0363		20.000
React-ive[8]		220.0	-42.7	0.2657	0.252		6.2406	0.0491	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7507	0.0500	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2673	0.0318	0.0212		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7862	0.0368	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3070	0.0424	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8286	0.0484	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3505	0.0545	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8725	0.0607	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3946	0.0670	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9168	0.0733	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4390	0.0796	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9612	0.0860	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.812		0.4835	0.0931	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.413				0.0060	0.0870			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:30 - Function time
Elapsed time: 0:00:08
Total time:   0:03:03
============================================================================================================

> Working to remove catalyst and feed from stage 3:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-343.				4.3614	1.5942	0.1771		3.5437

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	100.9	0.0000	0.000		9.6765	0.6190	0.0000		20.000
NON-react[2]		220.0	5.358	0.0000	0.000		8.7013	0.3927	0.0000		20.000
NON-react[3]		220.0	3.211	0.0000	0.000		8.4750	0.2852	0.0000		20.000
React-ive[4]		220.0	-40.1	0.2642	0.203		8.3675	0.1873	0.0208		20.000
React-ive[5]		220.0	-40.9	0.2647	0.214		7.8028	0.1361	0.0000		20.000
React-ive[6]		220.0	-41.6	0.2651	0.226		7.2651	0.1025	0.0000		20.000
React-ive[7]		220.0	-42.0	0.2655	0.238		6.7458	0.0484	0.0323		20.000
React-ive[8]		220.0	-42.7	0.2658	0.252		6.2390	0.0432	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7493	0.0444	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2662	0.0287	0.0191		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7855	0.0338	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3065	0.0396	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8282	0.0456	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3501	0.0518	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8722	0.0580	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3944	0.0643	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9166	0.0706	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4388	0.0770	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9611	0.0834	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4833	0.0904	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.151				0.0059	0.0845			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:38 - Function time
Elapsed time: 0:00:08
Total time:   0:03:11
============================================================================================================

> Working to remove catalyst and feed from stage 4:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-322.				4.1001	1.5007	0.1667		3.3370

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	95.03	0.0000	0.000		9.1047	0.5811	0.0000		20.000
NON-react[2]		220.0	5.043	0.0000	0.000		8.1850	0.3681	0.0000		20.000
NON-react[3]		220.0	2.758	0.0000	0.000		7.9720	0.2739	0.0000		20.000
NON-react[4]		220.0	2.394	0.0000	0.000		7.8778	0.1819	0.0202		20.000
React-ive[5]		220.0	-40.8	0.2647	0.214		7.8060	0.1285	0.0000		20.000
React-ive[6]		220.0	-41.5	0.2651	0.226		7.2661	0.0931	0.0000		20.000
React-ive[7]		220.0	-42.0	0.2655	0.238		6.7450	0.0423	0.0282		20.000
React-ive[8]		220.0	-42.7	0.2658	0.252		6.2374	0.0374	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7479	0.0389	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2652	0.0256	0.0170		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7848	0.0309	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3060	0.0367	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8278	0.0428	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3498	0.0490	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8719	0.0553	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3941	0.0616	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9163	0.0680	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4386	0.0743	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9609	0.0807	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4831	0.0878	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.890				0.0057	0.0821			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:46 - Function time
Elapsed time: 0:00:08
Total time:   0:03:19
============================================================================================================

> Working to remove catalyst and feed from stage 5:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-302.				3.8406	1.4072	0.1563		3.1297

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	89.12	0.0000	0.000		8.5339	0.5438	0.0000		20.000
NON-react[2]		220.0	4.740	0.0000	0.000		7.6705	0.3437	0.0000		20.000
NON-react[3]		220.0	2.566	0.0000	0.000		7.4705	0.2560	0.0000		20.000
NON-react[4]		220.0	1.938	0.0000	0.000		7.3827	0.1767	0.0196		20.000
NON-react[5]		220.0	1.884	0.0000	0.000		7.3231	0.1245	0.0000		20.000
React-ive[6]		220.0	-41.3	0.2651	0.226		7.2709	0.0861	0.0000		20.000
React-ive[7]		220.0	-41.8	0.2654	0.238		6.7466	0.0366	0.0244		20.000
React-ive[8]		220.0	-42.7	0.2658	0.253		6.2365	0.0313	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7467	0.0332	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.286		5.2643	0.0223	0.0148		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7841	0.0277	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3055	0.0337	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8274	0.0398	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3494	0.0461	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8716	0.0524	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3938	0.0587	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9161	0.0651	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4384	0.0714	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9607	0.0779	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4829	0.0849	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.605				0.0055	0.0794			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:29:54 - Function time
Elapsed time: 0:00:07
Total time:   0:03:27
============================================================================================================

> Working to remove catalyst and feed from stage 6:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-282.				3.5823	1.3138	0.1459		2.9219

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	83.20	0.0000	0.000		7.9641	0.5075	0.0000		20.000
NON-react[2]		220.0	4.425	0.0000	0.000		7.1578	0.3208	0.0000		20.000
NON-react[3]		220.0	2.388	0.0000	0.000		6.9710	0.2390	0.0000		20.000
NON-react[4]		220.0	1.772	0.0000	0.000		6.8893	0.1659	0.0184		20.000
NON-react[5]		220.0	1.461	0.0000	0.000		6.8346	0.1243	0.0000		20.000
NON-react[6]		220.0	1.617	0.0000	0.000		6.7930	0.0825	0.0000		20.000
React-ive[7]		220.0	-41.6	0.2654	0.238		6.7512	0.0317	0.0211		20.000
React-ive[8]		220.0	-42.6	0.2658	0.253		6.2364	0.0255	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.268		5.7456	0.0274	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.286		5.2633	0.0190	0.0127		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7835	0.0246	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3050	0.0307	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8270	0.0368	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3491	0.0431	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8713	0.0495	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3936	0.0558	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9159	0.0622	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4382	0.0686	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9605	0.0750	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4827	0.0820	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.321				0.0053	0.0767			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:30:00 - Function time
Elapsed time: 0:00:07
Total time:   0:03:33
============================================================================================================

> Working to remove catalyst and feed from stage 7:
------------------------------------------------------------------------------------------------------------
Here comes the result:
